source_id,radial_velocity,phot_g_mean_mag,teff_gspphot,logg_gspphot,bp_rp,ruwe
1907386149999121920,-516.262,14.529752,5963.291,4.5257,0.8528547,1.0334998
4222925065063265920,-516.1905,14.089128,5877.204,3.1972,1.2057228,1.0149448
4095117352427254784,-515.463,14.789826,7864.6084,2.781,2.3920717,1.1605037
1829590067357676928,-515.42145,14.877906,5863.8228,2.8557,1.395175,1.014422
4167640795787413760,-515.3006,14.82168,15028.616,4.0796,1.8578548,0.981994
6717893660621567360,-515.2042,15.043052,5609.7476,4.4202,1.3948383,1.376818
1767752571315843072,-514.06287,14.596246,5456.7993,3.0489,1.2832155,1.014422
2094315496228816128,-514.00226,14.797727,5056.048,2.9587,1.3744669,1.029211
6914569524592804992,-513.99725,14.07089,5575.3096,2.9316,1.2278624,0.9313451
4610981888606463232,-513.52203,14.042668,5028.6655,2.5424,1.3560219,0.9800502
4071598416445314816,-513.2792,13.675471,5760.0474,2.4152,1.4365673,1.0039556
4169127503008440960,-513.05646,14.311455,5770.967,1.8899,2.5133657,1.0102208
4316824801228928256,-512.9834,14.719824,5625.9883,3.0552,1.5395985,1.0860062
4064583021234987008,-512.9143,15.760539,4687.516,2.9623,2.651085,0.88542455
1962256350072488192,-512.56,14.934999,6053.6255,3.2432,1.384655,1.0011435
2039888566842563712,-512.5187,14.655629,6098.573,3.2114,1.3602829,1.0372832
1950605031514951936,-512.4123,14.760161,5839.95,3.6265,1.1637344,1.0413636
1933767144802035072,-511.85483,14.412191,5849.5376,3.3489,1.2675219,1.0049913
1930110375285749632,-511.76883,14.744991,5839.21,3.7027,1.0828238,1.0559697
3433643048246506240,-511.66464,14.536606,6804.547,4.3432,0.79667187,1.0123733
2089683185023527424,-510.91525,14.769221,4822.6655,2.2492,1.4561396,0.982631
1775026115611202560,-510.62735,13.023253,5999.5723,2.85,1.1567373,1.0229217
4068354204312649856,-510.05225,14.913018,5904.4434,2.2909,2.5190916,0.92552924
4087001612275854976,-510.0054,11.987646,4532.0713,1.7505,1.94983,1.0971501
2838296568826621056,-509.91183,12.7619505,6308.4575,2.993,0.89807796,0.94910574
4517988184445485056,-509.54248,14.853528,5623.7866,3.0746,1.7801504,0.9885986
4236626594855062656,-509.05283,13.813072,5226.7065,2.1418,1.3450518,1.1756176
4051890117195157248,-508.80627,14.445132,5371.1055,2.9679,1.5567474,0.9022431
2237215311638216576,-508.77045,12.290849,5879.776,3.4903,1.0014048,0.9532532
2131639895900709888,-508.61145,14.290783,5495.8584,2.6724,1.3517256,1.0215392
1336662924245986176,-508.56345,14.075603,5912.601,2.9356,1.0742464,1.0543238
1819589390645528704,-508.02594,14.816035,4836.5,2.4399,1.8147163,0.993347
405569402371964160,-507.82043,14.551274,5746.4536,3.1954,1.3952751,1.012219
1800446102893384704,-507.7958,14.583427,5321.8257,3.2015,1.293335,0.9893008
2146636753466611456,-507.75458,13.68981,5269.493,2.5902,1.3595238,1.033954
4066036231963549184,-507.55777,13.916869,6214.3916,2.5108,1.6482964,0.9933801
1863896960443202816,-507.35852,14.256001,6286.9116,4.3395,0.83995724,0.9628622
1956347712023317504,-506.88406,14.475095,4727.8535,2.1655,1.847764,1.0197747
4221356233772893952,-506.36923,14.959527,5695.0737,4.4375,1.1736631,1.03806
1770553439748856576,-506.19272,14.816968,5266.948,2.7329,1.5314035,0.93942875
2239086646068063872,-505.92184,14.107512,4444.885,1.7561,1.9491901,1.0874261
1776283372797846272,-505.4292,13.652632,5581.036,3.0303,1.2687187,1.3423008
6914729297376229760,-504.28973,13.762639,4629.1816,1.8861,1.4703121,1.0747602
6880784899529037184,-504.15414,14.325106,5665.6924,3.2035,1.3270712,0.9511349
5254340673617380096,-503.8934,14.479496,7847.03,4.2269,0.6292486,1.0934099
5166500036775476992,-503.7843,14.601787,5934.923,4.1331,0.7953501,0.9768414
1948301309834807552,-503.56894,14.50156,6093.396,2.4383,1.2517815,0.9709824
4284025750882323328,-503.15042,15.140229,4955.54,2.6408,2.5244007,0.9798542
4513068110465256704,-502.96875,14.570558,6099.5776,2.8094,1.9582663,1.0149676
2044784455929306880,-502.84097,13.87811,5312.219,2.6076,1.6554728,1.0033562
508133427571007232,-502.8336,16.813406,7116.013,4.3597,1.4610653,1.0197728
4223158676923920512,-502.53864,13.930647,5714.56,3.101,1.2405539,0.94853014
1842530528922951808,-502.5166,14.511658,5297.2188,2.9495,1.6078005,1.0517607
2668731259979103872,-502.4923,14.368926,6600.81,4.1695,0.6081457,0.97341716
1876742967089592448,-502.45624,13.195033,6445.216,4.1501,0.74105453,1.0555338
2095628244392589824,-502.4074,14.330244,5593.7686,2.8413,1.3495054,0.9862188
2036711704106665856,-501.96573,13.132974,6086.492,2.5956,1.3193102,0.93968904
4300841166303812480,-501.65582,14.387056,6371.0273,2.8875,0.8413334,0.99085855
531881607411681152,-501.29474,14.870158,6097.171,3.1918,1.9747133,0.9995726
4320494146442026368,-500.82162,14.852209,6097.857,2.8055,2.391261,0.94922256
4198147634969844224,-500.5168,14.786084,5920.738,4.1176,1.0088072,1.0724348
4571574257996133760,-500.25534,14.649227,6161.351,3.2418,1.0879021,1.036415
4051906438069202560,-499.37558,12.252654,5032.1284,1.9818,2.2111387,0.70783484
6767489228539443584,-499.36948,14.680846,6068.829,3.1433,1.1719809,1.0501064
4291684051204242432,-498.0389,14.392814,5918.333,2.9624,1.4329805,0.97083724
2798457105022823296,-497.57162,12.806693,5949.714,2.9688,1.0424795,1.0607901
1809102729743817344,-497.4385,11.472578,5213.4927,1.2978,1.7011328,1.042537
4475481683373683200,-497.43787,14.283289,6014.8145,3.4957,1.1562328,0.9302105
4290535512540047616,-496.9599,13.684245,6067.3896,2.9434,1.4295883,1.0402553
6109700075029614720,-496.59232,15.234598,4215.6157,4.497,1.7526598,1.0747557
4118139648527624448,-496.52728,15.371965,5079.59,3.0138,2.163498,0.96471196
1753644424087243904,-496.441,12.3780575,4358.0527,1.2786,1.7661514,1.0416355
4513247330851716096,-496.39978,15.039319,5149.1973,2.3987,2.9218197,1.050105
6734219621618302592,-496.3723,12.2613325,4723.726,1.6973,1.6840458,0.96515065
1960490465680805632,-496.22214,13.487334,5621.16,2.2811,1.6286411,1.0394803
4289266985366738304,-496.2029,15.112758,4991.4087,3.0974,1.7579813,0.95468956
6753006014700640640,-495.95694,14.869044,5541.068,3.1453,1.2680178,1.0556263
1837458447437505664,-495.94708,15.270422,5301.1694,1.9951,3.0387688,0.9848133
2301463413882932992,-495.87238,13.7272835,15007.773,4.0752,0.72994995,1.0799615
4082549281682141952,-495.8491,13.780608,4949.45,2.5637,1.4211178,1.0495172
1788857727075761152,-495.6606,14.408504,5940.086,3.4378,1.1959095,0.9566866
2620511490348309248,-495.6351,14.105675,5947.2583,3.3553,0.9334469,0.84468716
4511355380549518720,-495.59814,13.358073,4322.4575,1.5658,2.101225,1.079405
556156144090217344,-495.376,13.543374,5715.8086,3.1237,1.0843678,1.0399303
4315477177945552256,-494.71234,14.699058,5048.027,4.2784,1.1565895,1.0016068
4204446462192244352,-494.38153,12.272093,5110.753,1.6643,1.8638754,1.0012965
4116514187992941184,-494.12405,14.724301,5158.435,2.692,2.3506994,1.0348685
2096373575836762240,-493.79303,14.35587,4494.4653,1.9566,1.7280912,1.0705795
4187540375709446144,-493.34714,14.3816185,5962.1387,3.9522,0.91124725,1.0678306
4521043418020352640,-493.0315,14.663516,6090.159,2.8527,1.5911694,0.9775968
3973665263648039808,-492.93726,14.427618,6025.4067,4.3064,0.7030468,1.2009015
4110726942902961024,-492.91562,14.313261,5157.1777,1.5889,2.5178528,0.96587163
4051791715304403840,-492.8837,13.249982,4515.0405,1.8126,2.2661963,0.83088285
2243404015914679552,-492.86383,12.384263,4932.045,1.4413,2.1265726,1.0829769
4210929599375597568,-492.6872,14.832881,6198.1772,4.0451,1.1080408,1.0218011
1775457326032014208,-491.8074,14.478817,5956.7603,3.2467,1.1624022,0.95110875
1897967802114581888,-491.4457,13.185541,4382.924,1.7176,1.76262,1.0757691
1858802407673176576,-491.43085,15.008094,5739.18,3.4428,1.2897348,0.9844966
4103698662818526848,-491.18518,14.019359,6680.685,3.971,1.1862059,1.3100497
2102971951274815360,-490.9832,14.783338,5825.6787,3.4291,1.1158829,1.0287323
4076862362725615744,-490.5789,14.663206,5373.0874,3.1308,1.5705948,0.93453324
2626144254057562112,-489.89578,9.716746,4557.21,2.2691,1.3020401,0.9895067
2100967507219048448,-489.65872,14.070743,4731.0317,2.0881,1.7595091,1.0263051
2047635695739123200,-489.52997,14.72454,4672.03,2.2447,2.516901,1.0327764
1814141585370448256,-489.51047,14.819081,4741.484,2.346,1.3543072,1.0216669
6227417809988820608,-489.3368,14.939891,5394.2637,4.6023,1.3695087,1.0942899
2005431663452652416,-488.8593,14.597678,6328.35,4.0914,0.99000835,0.9528242
4093139228031195392,-488.76566,15.538085,4690.7393,2.4439,2.75589,1.0422792
4587316786309054080,-488.71274,14.854814,5720.6304,3.0468,1.369853,0.9694955
6770169597372454144,-488.63303,14.395139,5871.0737,3.0868,1.4831953,0.9586691
2881565645618171520,-488.61804,13.529116,6469.403,3.2341,1.0841036,1.0039585
4561446244076029568,-487.6439,14.493139,6130.88,3.5094,1.0314283,0.9950538
4519794132297373568,-487.50888,14.843617,6073.3984,2.8295,2.0782185,1.0675163
2764036756076969472,-487.5079,14.629609,5987.24,3.6464,0.9855528,0.96368504
4038148597023946880,-487.37048,14.417197,5873.4946,4.0869,0.8554621,0.94162107
4551368635893771008,-486.92206,13.998331,5849.753,3.5047,1.0345631,1.0217912
2094934830513060992,-486.8841,13.594043,5023.701,2.2053,1.1530142,0.99145776
1731787511611381248,-486.79065,14.393517,6312.268,3.4437,0.95303345,1.0702142
2276980317885045120,-486.67383,15.034013,5306.1074,2.175,2.3570642,1.0354257
4051242264331489792,-486.5193,13.796115,5406.377,2.3766,1.6834555,0.8444503
4154198510243683712,-486.30453,14.115465,6052.6787,3.7176,1.6155844,0.9981723
4047458608651575808,-486.279,14.914319,4614.118,2.6296,1.511632,0.9396177
1807733421152887552,-485.81256,14.362594,5452.79,2.4179,1.5869112,1.0385312
5236532983271625984,-485.62708,14.150797,6281.13,3.9152,1.0973368,0.98908544
6732082308435305216,-485.58936,14.457517,5589.3057,3.2929,1.2619524,0.9698328
4370759454304844672,-485.43716,13.847798,5887.5605,1.9216,1.6962328,0.98407674
4351668908784196992,-485.38687,14.686904,5774.345,3.4598,1.3703794,0.98551637
4585248815395991040,-485.2525,14.5635195,6098.982,3.0022,1.2296886,0.9857658
1744982235260981376,-485.23077,14.0340185,4487.961,2.1139,1.7380524,0.97803783
2689851607038704640,-484.8783,13.799413,6094.888,2.7917,1.1635857,0.94558203
2841163717194436480,-484.84763,13.917856,5953.3438,2.5639,1.138051,0.9554928
1693625558955856384,-484.80884,14.852303,4921.0913,2.1282,1.1381807,0.98626906
1804742616378147328,-484.2003,13.750632,5699.265,2.2738,1.2636175,0.9483887
1902448655595439872,-483.7633,14.059413,4982.62,1.7939,1.1353226,0.9865121
1422701255307715200,-483.71063,14.6558275,5998.041,3.4919,0.96522236,0.98097205
2135239284655678464,-483.51657,14.585731,6195.3877,3.4613,1.0116568,0.9746202
2195442837674692992,-483.49484,15.290736,5249.196,2.7961,1.824997,1.015454
4105613840215941888,-483.38403,14.659969,5828.03,3.1561,1.7503633,0.9611127
2713575597632679296,-483.22037,14.385199,6278.796,4.2033,0.725111,0.985698
1823763995773310464,-483.21048,14.826376,4401.302,1.9392,2.4976988,1.0752338
6736531791489872768,-483.1112,14.759122,5472.6157,3.1903,1.2702904,0.9239755
4096808813670753024,-482.7492,15.353123,5165.5337,2.981,1.8873253,0.96142673
2043980781626220160,-482.2719,13.762609,6260.54,4.0689,0.7442379,0.98651075
6914342505506697984,-482.159,14.66249,5786.2134,3.3412,1.1941624,1.0434705
4513439053855925632,-481.9548,15.1338,7335.4624,3.9779,1.7912436,1.048618
4102337845313556352,-481.82886,14.58664,6146.1826,2.9534,1.8966894,1.0073031
4153591201888774528,-481.82355,15.153792,7997.282,2.9189,1.5381565,0.8435465
3249295561476465536,-481.7886,14.516162,5845.0854,4.3376,0.83523464,0.9875859
1747784134486704896,-481.57104,14.863957,6098.5435,3.3049,1.1827631,1.02307
6903920307800787072,-481.4094,14.381649,5653.972,2.6116,0.92025566,0.9852671
4216536455832469760,-481.3083,14.455992,4728.77,2.4594,1.6216364,1.0631092
1300599045934445696,-481.30823,14.684964,5725.5884,3.3493,1.1652889,1.0530957
4265125931960802048,-481.28342,14.860896,4844.5093,4.2365,1.6349287,1.3368131
2092021330860584832,-480.6996,14.777345,4649.72,2.4245,1.4614544,1.0149592
4056316510490545152,-480.5803,13.377437,4610.771,1.8085,2.4050283,0.7520993
1324557816619886720,-480.562,13.761085,4487.2983,4.7966,1.3458023,0.9652855
4113490019951656064,-480.19287,15.069822,5179.499,3.2298,1.5870333,0.9072481
2299700832320032896,-480.1048,13.980886,5635.3174,2.8407,1.2987318,1.0253946
4047997502431811712,-480.05692,14.846699,6005.411,3.2928,1.5745487,0.858341
4115536004922197888,-480.00507,13.823084,5443.4224,1.9893,2.6024084,1.1206665
4195091649763963520,-479.9649,14.181927,4949.3276,2.5825,1.5093517,0.88602144
3443793877033750144,-479.85126,14.830424,5966.392,3.7557,1.1282473,0.98999834
4121127330776905216,-479.846,14.338477,6181.5537,2.4884,1.8984194,1.0013139
2730196708751048704,-479.80112,14.323463,6013.8604,3.4914,1.0469799,1.0625542
4088685724817302016,-479.10593,14.61335,5112.243,3.5393,1.3601484,0.9944079
4104606378410997760,-479.0912,15.358116,5140.902,3.1566,2.0590782,0.8928043
1750457528289595520,-478.89392,14.650876,5232.072,2.7525,1.3244009,1.0182774
4274953783501344384,-478.73627,15.412694,5300.971,2.9943,2.557168,1.0049487
4103053661787952896,-478.4381,14.868234,6381.2134,4.0422,1.1159906,0.9966633
1786214294964452992,-478.16962,14.701831,5537.7866,3.0388,1.3330317,1.0732969
4102587503176786432,-478.035,14.655853,5587.704,3.2102,1.6167831,0.9427197
4317494987913315712,-477.80438,15.0600815,5291.9404,2.994,1.6667461,1.0179343
4178588564348729344,-477.39206,14.704881,5079.925,2.709,2.1748219,1.081947
291927350856672768,-477.3689,13.67543,6324.3633,4.2231,0.80224705,1.0088743
2260090238735177216,-477.15646,13.725121,5890.4863,2.2409,1.2533064,1.0238098
4120085852826552576,-477.06717,14.980171,6098.657,3.4108,2.0065231,0.9875994
4589154246336500224,-476.7478,14.847081,5499.8423,3.1732,1.3084793,1.013407
1357858725290364800,-476.6822,13.9520235,6141.0596,3.5121,0.6969347,1.0741855
4212985956692883200,-476.36703,14.252733,5950.3965,2.9588,1.7019339,1.0626048
4102885608315925120,-476.0758,14.267097,5023.8423,2.1505,2.561573,0.95078504
343584709232944128,-475.54196,14.418253,5726.6226,3.5875,0.9811697,1.052468
4276402630582499200,-475.31894,14.031636,6021.6304,4.5146,1.3786955,1.1020423
1967044242179784704,-475.30243,13.306259,16749.373,4.1863,1.4855337,0.96129805
4101036710735662208,-475.26675,13.979095,5262.295,2.7874,1.8919649,1.1089774
4061654575057341568,-475.20715,14.241806,9799.696,3.5154,2.5191813,0.9450237
4219507782923439872,-475.143,14.256705,4496.8247,0.9037,2.1522884,1.0774734
4484518535085887488,-474.8686,14.209188,6070.655,3.4669,1.0824108,1.3811355
1929893118659494656,-474.66925,14.098614,5653.038,3.167,1.2822905,1.08572
2238909968293312256,-474.4114,14.615718,5904.7285,2.8902,1.264637,0.99900186
4188122120438886016,-474.3709,14.29957,5713.782,3.3068,1.3679485,1.1744031
4116238077466774784,-474.15765,14.2189455,5514.9385,1.9659,1.6202784,1.0093399
4090146116755148544,-474.15353,13.289469,5323.611,2.1865,1.9561768,0.8287303
4064732619160920960,-474.0841,13.270506,4809.702,2.2826,2.2846384,0.80558234
4055975524448093312,-473.66635,14.940731,5744.801,3.2008,1.4824076,0.9636701
2115646434121437824,-473.53494,15.674922,3407.3132,4.9257,2.65763,1.0663799
4154424666039271680,-473.4642,13.82899,6299.1655,1.9154,2.9086123,1.0385714
2871214916170530944,-473.41107,13.851081,5953.3403,2.4213,1.1529274,1.0052794
4058697846523360640,-473.3658,15.863558,4405.4043,2.1619,3.047432,0.9351968
2700196946304000512,-473.00516,14.054983,5419.2886,2.2854,1.5365467,0.96615016
2841983781070423680,-472.9387,13.987885,5975.5176,3.2719,1.3298559,1.086593
4048926388012220928,-472.85312,13.137453,4660.538,2.0678,2.0136967,0.7971721
4472610858514079488,-472.6461,14.625026,5891.4175,3.2059,1.5027285,0.9973096
6748638857594184704,-472.56714,14.552607,6061.8467,2.6,1.2532434,0.9794267
4106520490659359872,-472.45493,14.154167,6231.9585,2.6175,2.5119486,0.98453444
4144110387979762688,-472.31427,16.184443,3548.634,0.9037,5.125127,0.9940227
1969190591960434432,-472.02353,15.188684,5803.5225,2.7667,2.0955706,1.0254624
4077631608549502464,-472.00833,13.465627,4694.454,2.1369,1.9746885,0.914991
1735241799189446144,-471.98715,14.086026,4395.3354,1.4986,1.4952106,0.9834896
273356049711543936,-471.9454,15.151144,6091.1587,2.9203,2.090559,1.0083517
1987089163786077696,-471.94437,14.462634,5580.776,2.6985,1.3639917,1.0511836
1948410470722322048,-471.9314,13.272294,5185.7583,2.2249,1.7192574,1.0135092
2290507128406106368,-471.78143,14.599251,4306.957,1.6277,2.2509947,0.9888499
4590333399536769920,-471.64627,12.914636,4631.5684,1.4587,2.0008202,1.0140439
4093101294873027712,-471.46582,15.026117,7405.1323,4.0401,1.3152161,1.0248036
5341408044467156352,-471.32977,13.915885,6285.6177,4.2729,0.77086735,0.96189773
5972276033710147200,-471.2848,15.727247,5106.874,2.6836,2.5727901,0.9923728
4227521019370523648,-471.28278,14.836446,5674.5825,3.581,1.1184664,1.0706254
2245531536553632512,-471.25858,14.4300165,4989.074,2.5465,1.8257227,1.0215827
2120568707161401344,-470.98206,13.083989,4120.9775,1.0732,1.6712465,1.0387064
6907621744977249408,-470.7206,14.200001,5617.7695,2.3557,0.90889645,1.0609454
4244560979998137088,-470.67273,14.652544,4538.198,1.6433,1.4936638,0.9514099
462502114462474752,-470.57318,9.405766,14562.971,3.8859,0.56658363,0.96853936
1858661360947674496,-470.53586,14.5688925,5426.5586,2.4376,1.5277319,1.0053375
3351518188305996288,-470.37317,14.548402,7255.777,4.3911,0.7452898,1.0128291
6875328951030456320,-470.35248,14.74582,5583.123,2.9712,1.2826796,1.0187594
1902459238394867584,-470.20093,14.476921,5862.51,3.3767,1.1572351,1.0927091
1993050166075005184,-470.01044,13.725733,5177.6,1.9992,1.6643429,1.0130609
2791028598306977408,-469.92264,14.613624,5884.339,3.5701,1.052414,1.0910597
2600548688514988800,-469.70248,13.104723,5791.775,4.6822,0.83627605,1.0868272
4090158275804210176,-469.55838,14.905925,5488.9355,2.9524,1.6052103,0.9234276
3453477756974729344,-469.4424,14.837646,6198.4424,3.6868,1.1331339,0.9836761
5889871657305264128,-469.41098,14.727819,7020.408,4.0662,1.0262012,0.9545418
6734048166524858240,-469.40155,14.248635,6097.2944,3.1077,1.1725826,0.8891419
1831350243717503488,-469.2844,15.100746,5318.128,3.1384,1.5879879,0.95736754
2133374822170492672,-469.17377,13.992526,6098.0913,2.574,1.2496376,1.0243667
4596969437545159936,-468.99203,13.421173,4248.194,1.5589,1.6315708,1.1131991
1816060027006872448,-468.65213,14.785614,6148.663,3.3944,1.0220356,0.96040714
2631806803364748416,-468.59094,13.53276,5008.3223,2.6017,1.3799257,0.9697121
4478677860603752576,-468.4423,13.923999,4770.955,2.3679,1.9883213,1.0452768
4323071161124213888,-468.24124,14.403633,15020.879,3.4456,1.6596737,0.96847713
4136789977012829312,-468.11835,14.630068,4797.3687,1.7629,1.7519903,0.9904491
1954635360102292864,-468.09164,14.540262,6094.8413,2.4327,1.2738409,1.0029364
1948865535397293056,-467.9023,13.944785,5784.022,2.8014,1.3816519,0.970669
5953986757289103104,-467.69968,14.313243,5136.5825,4.3965,0.97196674,0.92701286
2090386357069123584,-467.60583,12.372096,4936.967,1.6652,2.078413,1.2311493
4150211440558143744,-467.50473,14.976756,6255.0776,1.9888,3.5860596,1.1095668
4473224729599114496,-467.3775,14.693809,5741.594,3.1454,1.4772863,1.0030407
4049411783623341568,-467.07822,14.612013,5373.937,2.9162,1.5047655,0.9578158
2725342090036390656,-467.01337,14.915791,4699.0205,4.554,1.2926006,0.9979035
2300724271486887296,-466.8165,14.623575,6064.1064,3.1762,1.2714586,0.9424032
4061358084911032576,-466.8073,14.988414,5016.9077,1.7974,3.7279158,1.1041266
1406661407882416640,-466.51352,14.228446,5779.5303,2.6327,0.8165283,1.0142022
4204515770118569088,-466.4656,15.265602,5152.0503,3.012,1.8381119,1.1353068
1857942245977198464,-466.31723,14.956558,5417.6553,3.0929,1.3919535,0.9656453
2044034520258019712,-466.3143,14.667229,5993.5513,3.2714,1.1988792,0.9657625
4053484241647892224,-466.18344,15.012331,9002.93,3.2778,1.9631119,0.9200686
1347157556574616960,-466.18173,13.010733,4579.7593,1.3468,1.781682,1.1690859
4045002913792599680,-466.1607,13.845625,4982.626,2.564,1.433589,0.9026684
2045333593272547840,-466.10846,12.8906,4520.584,0.7712,1.8739424,1.0366964
2026002426506555264,-466.10577,14.350772,5249.2104,4.7268,1.1323929,1.0872967
6735955716104737408,-466.0268,14.803439,6034.5103,3.5007,1.1698961,1.089445
2001852370833927552,-465.9871,14.135991,5808.9253,2.6754,1.5148735,1.0210971
4113966692588543616,-465.6344,15.224357,6346.9814,3.2964,1.9885502,0.9733189
4119278394584604032,-465.5445,15.107609,9229.558,3.6621,1.7232771,1.0519884
1822498870189261440,-465.45615,13.329406,6097.348,2.728,1.445571,0.9362274
4066429371767878528,-465.45288,15.437443,4560.4136,2.4066,2.578127,0.9090636
1977244239754719872,-465.24188,15.179966,5228.724,2.861,1.8362417,1.0103518
4109279543291622144,-465.17114,13.762119,5849.9683,2.3131,1.6499472,0.8734046
4043451399808960640,-465.13358,14.20177,6151.5903,1.9092,2.6330585,0.7956256
6022058793466686592,-464.76804,14.566404,5412.9316,4.2866,1.2659864,0.8892778
4501463658534543360,-464.67236,13.942532,6102.9375,3.068,1.0473461,1.1030746
4566389201677218560,-464.6429,14.4738655,5934.255,2.3785,1.1523094,0.99441123
4093874247142616448,-464.50836,14.935519,5745.608,4.0049,1.2104168,0.9948201
1868338334578537856,-464.43756,14.679641,4579.835,2.3113,1.8132057,1.0442033
1737803833081448832,-464.3213,14.563715,5311.5454,2.9672,1.3126211,0.99602216
2109045756583632384,-464.1826,14.7772665,4991.984,2.8767,1.3527966,0.9988491
448916480071918592,-464.13223,14.801932,5286.934,4.7436,1.4469004,0.9389715
2153245539904257152,-464.00574,14.928868,5566.2114,2.9488,1.248209,0.95443636
4523454440848222208,-463.90085,14.916675,5142.4653,2.8924,1.4710865,1.0425941
86969484266979328,-463.89584,14.369525,5784.206,4.4966,1.1694584,0.9487271
4050406120096599808,-463.89334,13.080679,5454.278,1.711,2.063488,0.6349428
2110672655835482496,-463.8731,14.515985,5836.2393,4.6276,0.80168056,1.1051975
6897691918026155264,-463.74762,14.724967,5784.924,2.9679,1.3446655,0.9444081
4051200624673019008,-463.71347,13.943349,5126.061,2.5872,1.6912699,0.9490878
5997853903980270592,-463.45255,15.341869,5029.223,3.5024,1.8616257,1.0751598
4489773925785791104,-463.42023,14.652924,6067.4966,3.3014,1.3365088,1.0231599
3109545090970583936,-463.07825,15.005255,5268.0874,3.503,1.4735146,1.0909468
2136021071782071552,-462.94867,12.94246,5080.2427,1.7294,1.4287186,1.1510383
4065138338951367552,-462.9413,13.978662,4634.6514,2.1121,2.66813,0.8246556
4107777919690189824,-462.9392,14.05471,4997.633,2.3685,2.4313602,0.9349179
4276011921701784448,-462.92377,12.727052,6750.9927,3.2613,1.2276049,1.038368
2088373769758097280,-462.7964,14.682396,5824.892,3.1138,1.3060093,1.0716238
1767506589948985600,-462.60245,14.506313,6120.764,3.239,1.1395512,1.0601923
4135981694202619904,-462.5932,14.7857485,5652.9575,3.3433,1.5899792,0.9999277
2606691007144310016,-462.4896,12.742004,5911.559,2.9423,1.1394281,1.0423666
4245330225818407552,-462.40854,13.286722,4347.999,1.2574,1.591815,0.94886374
4044164781063282944,-462.18842,15.651071,4891.5386,2.3631,2.9396343,0.97704566
4052009379843230208,-462.0855,14.703147,5150.9756,2.9559,1.5652418,1.083088
3398889925233335424,-462.07413,14.978588,7911.2324,4.132,1.3260508,1.1176687
4049002254332333824,-461.9686,12.789089,5219.3975,2.6143,1.7281771,0.72174907
6760280349292297984,-461.91913,14.871916,5790.9736,3.1948,1.2987375,0.8953331
2638683393898666752,-461.46478,14.418215,4306.6733,2.1009,1.8477831,1.114509
4198170655977611136,-461.37137,14.763833,6063.877,3.1904,1.36899,0.97366583
2714270656484093056,-461.1538,11.883511,4653.512,2.2064,1.244236,0.8520108
6734285970274505728,-461.10187,14.831618,5065.694,2.4438,1.1308489,1.059307
1801460432432460800,-461.09164,11.904265,4726.2627,1.8354,1.9196138,1.1621842
1731869150349895296,-461.04037,14.662595,5692.848,2.7983,0.96694183,0.9197908
4100121367314977920,-461.00406,14.929309,5407.5405,3.067,2.0318422,1.0584636
6844402850035891072,-460.8972,14.222166,5850.4404,3.2382,1.0576591,0.94182193
4254218231185500800,-460.6368,15.316638,4936.5796,3.3543,1.7399883,0.9204188
4276668467582180864,-460.55905,15.133024,4958.09,2.4157,2.7014236,1.0959246
1817992968443820672,-460.38644,14.74727,5365.8154,2.8044,1.3816042,1.1061544
1430794485521330304,-460.28635,13.182696,5558.019,2.231,1.1811285,1.0378176
4135236676312754304,-460.03616,14.419758,6039.077,2.8756,1.6588974,0.95327973
2100729806547035520,-459.97635,14.349374,4580.1567,2.2963,1.8737907,1.0364472
4247020793676979968,-459.9555,13.418865,6032.3706,2.8476,1.3263607,0.9161787
4240890256130243072,-459.73517,13.380864,5479.536,2.2134,1.5565948,0.97693044
4043886054868847104,-459.6553,14.73005,5429.75,2.9633,2.1466398,0.91354185
1417970400369978496,-459.4764,14.113756,5630.92,3.0711,1.192359,1.1530186
1807001906630207488,-459.35986,14.81999,4736.4683,2.4767,1.6616898,1.0282571
4217297352236046848,-459.25864,12.890728,6021.611,3.0948,1.2465448,1.0681309
4049661338409178880,-459.21222,13.629739,4889.1196,2.4109,1.9415436,0.7731338
2837109989621061376,-459.18167,13.015305,4164.0176,1.0546,1.5616503,1.0014666
4248152740897574784,-459.05777,14.65116,6093.9214,3.1786,1.268466,0.9836241
4064964306885046528,-458.90652,14.002763,6622.352,2.2145,2.7323103,0.8497366
1738644753317062784,-458.86154,14.7018,5086.583,2.5583,1.1332483,1.0024045
4578764514288825856,-458.5952,14.878424,4941.0938,2.7402,1.569191,0.9761375
2781414258179583104,-458.4827,14.472132,5679.4814,3.2996,1.1867876,1.009073
4235350577256766592,-458.38232,11.554532,6235.2715,2.587,1.4278545,1.0556941
4124283302794859520,-458.31528,12.806499,4669.9604,2.0318,1.9729462,0.8701951
4499127574282059776,-458.19785,14.402894,5940.546,2.575,1.3185778,1.0579239
4116910257093311232,-458.18524,14.729454,4684.8354,1.7729,2.6586199,0.93499076
6736517326040072960,-458.1607,14.957161,5558.8643,3.2881,1.2645512,0.97046816
2151298747189958144,-458.09476,14.212731,5946.4453,3.0426,1.1812878,0.9609279
4080026207432802688,-458.03113,14.836887,5326.768,3.0593,1.7848253,0.93123233
4285384987752601216,-458.01987,15.423718,6604.9717,2.6585,3.385086,1.0505106
4049254725263270144,-457.99908,13.741258,5309.295,2.5676,2.0687675,0.83527136
6909981262569726208,-457.9889,14.903404,6020.322,3.4525,1.1809702,0.9859195
